Volume,VWAP,Open,Close,High,Low,Timestamp,Transactions,Datetime
1323.0,228.3119,227.2,227.2,227.25,227.2,1704805380000,105,2024-01-09 13:03:00
11430.0,227.0281,227.3,227.0,227.3,227.0,1704805440000,191,2024-01-09 13:04:00
4201.0,227.0671,227.094,227.15,227.15,227.0,1704805500000,69,2024-01-09 13:05:00
632.0,227.1126,227.1,227.1,227.1,227.1,1704805560000,17,2024-01-09 13:06:00
357.0,227.2337,227.25,227.25,227.25,227.25,1704805620000,9,2024-01-09 13:07:00
415.0,227.1579,227.18,227.12,227.18,227.12,1704805680000,14,2024-01-09 13:08:00
991.0,227.1378,227.15,227.1,227.15,227.1,1704805740000,26,2024-01-09 13:09:00
527.0,227.1023,227.05,227.15,227.15,227.05,1704805800000,21,2024-01-09 13:10:00
1205.0,227.1103,227.12,227.12,227.12,227.12,1704805860000,23,2024-01-09 13:11:00
812.0,227.1615,227.15,227.18,227.18,227.15,1704805920000,21,2024-01-09 13:12:00
965.0,227.1938,227.2,227.18,227.2,227.16,1704805980000,25,2024-01-09 13:13:00
1408.0,227.2321,227.22,227.2824,227.2824,227.22,1704806040000,16,2024-01-09 13:14:00
161.0,227.1845,227.18,227.18,227.18,227.18,1704806160000,5,2024-01-09 13:16:00
2030.0,227.2121,227.29,227.21,227.29,227.2,1704806220000,42,2024-01-09 13:17:00
2124.0,227.1119,227.1291,227.1,227.1291,227.1,1704806340000,42,2024-01-09 13:19:00
3537.0,227.009,227.01,227.0,227.1,227.0,1704806400000,79,2024-01-09 13:20:00
4381.0,227.0281,227.0,227.1,227.1,227.0,1704806460000,31,2024-01-09 13:21:00
1576.0,226.9748,227.0,227.0,227.0,227.0,1704806520000,54,2024-01-09 13:22:00
689.0,226.9596,227.0,226.86,227.0,226.86,1704806640000,34,2024-01-09 13:24:00
904.0,226.8861,226.9,226.87,226.9,226.86,1704806700000,24,2024-01-09 13:25:00
2069.0,226.8433,226.9,226.83,226.9,226.8,1704806760000,51,2024-01-09 13:26:00
2128.0,226.8373,226.8,226.89,226.9,226.8,1704806820000,55,2024-01-09 13:27:00
2391.0,226.8217,226.8,226.8989,226.8989,226.8,1704806880000,33,2024-01-09 13:28:00
8826.0,226.7177,226.78,226.71,226.8,226.71,1704806940000,65,2024-01-09 13:29:00
4070.0,226.6874,226.75,226.62,226.75,226.62,1704807000000,66,2024-01-09 13:30:00
10675.0,226.5292,226.62,226.5834,226.62,226.5,1704807060000,157,2024-01-09 13:31:00
2631.0,226.6036,226.6,226.62,226.62,226.6,1704807120000,55,2024-01-09 13:32:00
1110.0,226.7001,226.6,226.8,226.8,226.6,1704807180000,47,2024-01-09 13:33:00
1321.0,226.7441,226.8,226.7,226.8499,226.7,1704807240000,21,2024-01-09 13:34:00
808.0,226.6966,226.6,226.7,226.75,226.6,1704807300000,35,2024-01-09 13:35:00
1615.0,226.7112,226.7005,226.7,226.75,226.7,1704807360000,39,2024-01-09 13:36:00
3512.0,226.6248,226.6982,226.6,226.7,226.5954,1704807420000,76,2024-01-09 13:37:00
5746.0,226.6734,226.67,226.6,226.75,226.6,1704807480000,68,2024-01-09 13:38:00
3334.0,226.6008,226.6,226.6,226.6,226.6,1704807540000,44,2024-01-09 13:39:00
5719.0,226.4548,226.56,226.32,226.56,226.29,1704807600000,147,2024-01-09 13:40:00
3276.0,226.3695,226.27,226.5,226.5,226.27,1704807660000,64,2024-01-09 13:41:00
1836.0,226.5221,226.5,226.54,226.54,226.5,1704807720000,45,2024-01-09 13:42:00
1119.0,226.523,226.54,226.5,226.54,226.5,1704807780000,36,2024-01-09 13:43:00
1045.0,226.4915,226.5,226.5,226.5,226.5,1704807840000,33,2024-01-09 13:44:00
1232.0,226.5232,226.5,226.6,226.6,226.5,1704807900000,49,2024-01-09 13:45:00
1913.0,226.5093,226.5,226.5,226.53,226.5,1704807960000,29,2024-01-09 13:46:00
1488.0,226.5718,226.57,226.6,226.6,226.57,1704808020000,19,2024-01-09 13:47:00
4616.0,226.6566,226.6,226.6,226.75,226.5329,1704808080000,106,2024-01-09 13:48:00
4091.0,226.5788,226.75,226.55,226.75,226.53,1704808140000,56,2024-01-09 13:49:00
2625.0,226.7238,226.7,226.74,226.75,226.7,1704808200000,80,2024-01-09 13:50:00
581.0,226.741,226.75,226.75,226.75,226.75,1704808260000,19,2024-01-09 13:51:00
778.0,226.7918,226.84,226.84,226.84,226.84,1704808320000,35,2024-01-09 13:52:00
819.0,226.8406,226.84,226.85,226.85,226.84,1704808380000,25,2024-01-09 13:53:00
672.0,226.8324,226.84,226.8,226.84,226.8,1704808440000,14,2024-01-09 13:54:00
2496.0,226.7231,226.76,226.71,226.76,226.7,1704808500000,64,2024-01-09 13:55:00
1645.0,226.6311,226.65,226.57,226.65,226.57,1704808560000,62,2024-01-09 13:56:00
519.0,226.6063,226.62,226.62,226.62,226.62,1704808620000,27,2024-01-09 13:57:00
2868.0,226.5995,226.67,226.54,226.7,226.54,1704808680000,31,2024-01-09 13:58:00
1592.0,226.6687,226.7,226.8,226.8,226.54,1704808740000,48,2024-01-09 13:59:00
410.0,226.7068,226.7499,226.69,226.7499,226.69,1704808800000,15,2024-01-09 14:00:00
803.0,226.6609,226.58,226.69,226.69,226.58,1704808860000,21,2024-01-09 14:01:00
2166.0,226.6009,226.65,226.58,226.65,226.58,1704808920000,30,2024-01-09 14:02:00
1155.0,226.5711,226.58,226.55,226.58,226.55,1704808980000,42,2024-01-09 14:03:00
378.0,226.5893,226.6,226.6,226.6,226.6,1704809040000,24,2024-01-09 14:04:00
2220.0,226.5433,226.57,226.5,226.6,226.5,1704809100000,69,2024-01-09 14:05:00
7296.0,226.4591,226.5,226.45,226.54,226.4,1704809160000,79,2024-01-09 14:06:00
2460.0,226.4731,226.5,226.46,226.5,226.46,1704809220000,41,2024-01-09 14:07:00
2650.0,226.4501,226.46,226.4,226.46,226.4,1704809280000,85,2024-01-09 14:08:00
6121.0,226.335,226.46,226.3,226.46,226.3,1704809340000,108,2024-01-09 14:09:00
4631.0,226.281,226.41,226.2485,226.41,226.24,1704809400000,131,2024-01-09 14:10:00
6277.0,226.1831,226.17,226.3098,226.35,226.06,1704809460000,130,2024-01-09 14:11:00
8543.0,226.2167,226.31,226.2,226.31,226.05,1704809520000,138,2024-01-09 14:12:00
12661.0,226.0824,226.1,226.29,226.29,226.0,1704809580000,177,2024-01-09 14:13:00
3182.0,226.1737,226.1,226.15,226.31,226.1,1704809640000,59,2024-01-09 14:14:00
2643.0,226.1187,226.11,226.1,226.1999,226.1,1704809700000,47,2024-01-09 14:15:00
3730.0,226.0784,226.15,226.03,226.15,226.01,1704809760000,101,2024-01-09 14:16:00
13763.0,225.995,226.08,225.8604,226.09,225.8604,1704809820000,478,2024-01-09 14:17:00
7925.0,225.7998,225.8,225.75,225.9,225.75,1704809880000,167,2024-01-09 14:18:00
4541.0,225.7791,225.75,225.81,225.89,225.6,1704809940000,144,2024-01-09 14:19:00
1709.0,225.9149,225.811,225.8201,225.99,225.811,1704810000000,75,2024-01-09 14:20:00
4027.0,225.9968,226.0,226.0,226.0,225.99,1704810060000,81,2024-01-09 14:21:00
3987.0,226.0976,226.0,226.1,226.15,226.0,1704810120000,56,2024-01-09 14:22:00
2825.0,226.1104,226.1,226.1,226.15,226.0986,1704810180000,51,2024-01-09 14:23:00
2991.0,226.1984,226.15,226.15,226.3,226.15,1704810240000,69,2024-01-09 14:24:00
2456.0,226.1041,226.3,226.0,226.3,226.0,1704810300000,72,2024-01-09 14:25:00
3051.0,226.0189,226.15,226.0,226.15,226.0,1704810360000,106,2024-01-09 14:26:00
3613.0,225.881,225.9,226.0234,226.03,225.75,1704810420000,134,2024-01-09 14:27:00
8937.0,225.6379,225.72,225.93,225.93,225.57,1704810480000,123,2024-01-09 14:28:00
837.0,225.6102,225.57,225.6,225.64,225.57,1704810540000,32,2024-01-09 14:29:00
475788.0,225.7143,225.66,226.29,226.86,225.25,1704810600000,5064,2024-01-09 14:30:00
194001.0,226.4784,226.3,226.785,226.91,225.88,1704810660000,2270,2024-01-09 14:31:00
197211.0,226.4966,226.765,226.185,227.25,226.0,1704810720000,2579,2024-01-09 14:32:00
172692.0,225.8865,226.18,225.815,226.3599,225.43,1704810780000,2445,2024-01-09 14:33:00
386348.0,225.0778,225.92,224.7925,226.1299,224.5,1704810840000,5241,2024-01-09 14:34:00
176159.0,224.7194,224.82,224.7752,225.06,224.5201,1704810900000,2288,2024-01-09 14:35:00
191946.0,224.7323,224.784,224.8027,225.19,224.33,1704810960000,2686,2024-01-09 14:36:00
169297.0,224.4628,224.84,224.222,224.96,224.14,1704811020000,2626,2024-01-09 14:37:00
187441.0,224.1072,224.2592,224.3645,224.47,223.89,1704811080000,2781,2024-01-09 14:38:00
106814.0,224.1749,224.31,224.255,224.3794,224.03,1704811140000,1487,2024-01-09 14:39:00
170802.0,224.6517,224.38,224.75,225.3,224.02,1704811200000,1981,2024-01-09 14:40:00
101293.0,224.669,224.69,224.84,225.0,224.25,1704811260000,1371,2024-01-09 14:41:00
243903.0,223.9997,224.84,223.73,224.88,223.56,1704811320000,3349,2024-01-09 14:42:00
174309.0,223.6896,223.73,223.689,224.11,223.46,1704811380000,2141,2024-01-09 14:43:00
141786.0,223.5724,223.72,223.6,223.78,223.35,1704811440000,2094,2024-01-09 14:44:00
121658.0,223.5781,223.57,223.8,224.01,223.2,1704811500000,1757,2024-01-09 14:45:00
105645.0,224.0774,223.85,224.3503,224.48,223.7,1704811560000,1462,2024-01-09 14:46:00
102362.0,224.3662,224.42,224.6727,224.68,224.07,1704811620000,1213,2024-01-09 14:47:00
76197.0,224.6732,224.6487,224.92,224.96,224.49,1704811680000,1119,2024-01-09 14:48:00
79288.0,224.7688,224.88,224.45,225.02,224.45,1704811740000,1147,2024-01-09 14:49:00
103519.0,224.959,224.4307,224.93,225.21,224.42,1704811800000,1525,2024-01-09 14:50:00
53825.0,224.7999,224.9,225.005,225.005,224.5009,1704811860000,823,2024-01-09 14:51:00
102176.0,225.05,225.005,224.815,225.37,224.71,1704811920000,1165,2024-01-09 14:52:00
94171.0,224.5057,224.7501,224.28,224.86,224.1,1704811980000,1268,2024-01-09 14:53:00
50300.0,224.3515,224.28,224.5345,224.6299,224.075,1704812040000,938,2024-01-09 14:54:00
50739.0,224.7511,224.45,224.823,224.97,224.45,1704812100000,774,2024-01-09 14:55:00
54179.0,224.8143,224.8125,224.7,225.0,224.6062,1704812160000,941,2024-01-09 14:56:00
32072.0,224.6253,224.76,224.6244,224.82,224.5,1704812220000,627,2024-01-09 14:57:00
62519.0,224.4473,224.6,224.43,224.6415,224.3,1704812280000,932,2024-01-09 14:58:00
78532.0,224.7547,224.41,225.0316,225.1,224.2901,1704812340000,1042,2024-01-09 14:59:00
117639.0,225.2743,225.07,225.535,225.55,224.8,1704812400000,1433,2024-01-09 15:00:00
60454.0,225.3334,225.525,225.44,225.56,225.11,1704812460000,814,2024-01-09 15:01:00
66487.0,225.453,225.46,225.2886,225.6399,225.25,1704812520000,914,2024-01-09 15:02:00
53586.0,225.3311,225.295,225.4399,225.4799,225.19,1704812580000,805,2024-01-09 15:03:00
62890.0,225.5572,225.4499,225.45,225.7299,225.3817,1704812640000,851,2024-01-09 15:04:00
57022.0,225.3282,225.475,225.3793,225.475,225.1601,1704812700000,755,2024-01-09 15:05:00
95155.0,225.6703,225.4182,225.86,225.9,225.34,1704812760000,1078,2024-01-09 15:06:00
81607.0,225.7473,225.8212,225.6172,225.9563,225.57,1704812820000,909,2024-01-09 15:07:00
50901.0,225.6945,225.7099,225.6001,225.84,225.6001,1704812880000,668,2024-01-09 15:08:00
56499.0,225.6884,225.72,225.655,225.8799,225.57,1704812940000,753,2024-01-09 15:09:00
117792.0,225.991,225.61,226.3,226.35,225.61,1704813000000,1426,2024-01-09 15:10:00
66665.0,226.2419,226.315,226.1261,226.41,226.02,1704813060000,900,2024-01-09 15:11:00
121315.0,226.5561,226.09,226.49,226.79,226.09,1704813120000,1349,2024-01-09 15:12:00
54216.0,226.2467,226.49,226.19,226.56,225.99,1704813180000,751,2024-01-09 15:13:00
82573.0,226.3419,226.21,226.57,226.59,226.15,1704813240000,846,2024-01-09 15:14:00
65589.0,226.38,226.5416,226.33,226.545,226.2,1704813300000,732,2024-01-09 15:15:00
50591.0,226.1782,226.2293,226.1331,226.33,226.04,1704813360000,705,2024-01-09 15:16:00
53478.0,225.998,226.0762,225.91,226.17,225.85,1704813420000,740,2024-01-09 15:17:00
43691.0,226.0167,225.97,226.08,226.19,225.84,1704813480000,611,2024-01-09 15:18:00
63967.0,226.3639,226.08,226.32,226.66,226.0201,1704813540000,826,2024-01-09 15:19:00
49235.0,226.0585,226.32,225.91,226.35,225.86,1704813600000,647,2024-01-09 15:20:00
44774.0,225.907,225.96,225.64,226.05,225.62,1704813660000,597,2024-01-09 15:21:00
39095.0,225.9104,225.71,226.23,226.23,225.6678,1704813720000,598,2024-01-09 15:22:00
40904.0,226.2062,226.23,225.99,226.32,225.99,1704813780000,609,2024-01-09 15:23:00
28417.0,225.9152,225.96,225.7633,226.06,225.7317,1704813840000,524,2024-01-09 15:24:00
50050.0,225.9561,225.8078,225.87,226.1199,225.77,1704813900000,612,2024-01-09 15:25:00
35107.0,225.9391,225.89,225.831,226.0894,225.831,1704813960000,426,2024-01-09 15:26:00
40460.0,225.9803,225.82,225.9799,226.12,225.76,1704814020000,497,2024-01-09 15:27:00
54386.0,225.8033,225.9576,225.7655,225.9576,225.64,1704814080000,755,2024-01-09 15:28:00
54197.0,225.8811,225.75,225.98,226.01,225.746,1704814140000,724,2024-01-09 15:29:00
28749.0,225.876,225.957,225.955,226.0,225.7601,1704814200000,428,2024-01-09 15:30:00
25036.0,225.848,225.94,225.75,225.96,225.74,1704814260000,425,2024-01-09 15:31:00
80922.0,225.4019,225.75,225.29,225.8001,225.22,1704814320000,1019,2024-01-09 15:32:00
40826.0,225.3478,225.35,225.27,225.4999,225.26,1704814380000,541,2024-01-09 15:33:00
47701.0,225.3966,225.26,225.2901,225.56,225.171,1704814440000,701,2024-01-09 15:34:00
56444.0,225.1899,225.3687,225.4918,225.55,225.05,1704814500000,680,2024-01-09 15:35:00
40788.0,225.454,225.495,225.495,225.54,225.34,1704814560000,505,2024-01-09 15:36:00
31387.0,225.473,225.5445,225.5518,225.6,225.37,1704814620000,430,2024-01-09 15:37:00
43446.0,225.6509,225.5,225.85,225.85,225.5,1704814680000,543,2024-01-09 15:38:00
44344.0,225.8329,225.815,225.8537,225.94,225.7001,1704814740000,682,2024-01-09 15:39:00
29008.0,225.7282,225.85,225.765,225.85,225.62,1704814800000,393,2024-01-09 15:40:00
34127.0,225.868,225.815,225.67,226.03,225.63,1704814860000,532,2024-01-09 15:41:00
40725.0,225.5601,225.645,225.49,225.78,225.37,1704814920000,574,2024-01-09 15:42:00
25048.0,225.3824,225.5199,225.39,225.5199,225.3,1704814980000,397,2024-01-09 15:43:00
41167.0,225.36,225.34,225.485,225.4899,225.23,1704815040000,543,2024-01-09 15:44:00
33436.0,225.3579,225.485,225.34,225.5244,225.28,1704815100000,439,2024-01-09 15:45:00
27084.0,225.3589,225.35,225.28,225.48,225.28,1704815160000,364,2024-01-09 15:46:00
25099.0,225.3598,225.26,225.4382,225.4382,225.2515,1704815220000,324,2024-01-09 15:47:00
44388.0,225.5263,225.4399,225.395,225.66,225.36,1704815280000,478,2024-01-09 15:48:00
35299.0,225.5696,225.44,225.67,225.7013,225.4109,1704815340000,486,2024-01-09 15:49:00
63723.0,225.7914,225.7,225.74,225.93,225.63,1704815400000,679,2024-01-09 15:50:00
55172.0,225.8724,225.745,225.96,226.08,225.69,1704815460000,741,2024-01-09 15:51:00
42255.0,225.9734,225.993,225.97,226.08,225.79,1704815520000,460,2024-01-09 15:52:00
